id,left,top,right,bottom,화학적산소
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,1.72012180
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,1.71077730
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,1.69431710
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,1.72996680
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,1.72400700
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,1.70982430
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,1.74688110
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,1.74543540
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,1.73367490
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,1.35903590
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,1.42712950
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,1.48002730
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,1.29617140
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,1.37106620
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,1.41730600
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,1.25129680
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,1.32940010
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,1.36958080
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.29796280
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.36532900
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.44609130
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.51848200
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.09656590
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.23103430
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.36919500
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.47472990
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,0.85815707
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.08796070
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.29631220
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.43768970
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.51467220
