id,left,top,right,bottom,БъјТ
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,231.76560000
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,232.09127000
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,233.10364000
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,228.92543000
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,229.07402000
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,230.06510000
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,225.55192000
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,225.40417000
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,226.33573000
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,173.68780000
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,176.94596000
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,178.54773000
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,170.70969000
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,175.85073000
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,179.05903000
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,168.39368000
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,174.64762000
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,178.61241000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,179.77120000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,185.32017000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,191.77420000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,197.15104000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,160.61401000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,171.86840000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,183.01409000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,190.86974000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,139.46560000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,158.49024000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,175.07538000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,185.42021000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,179.90311000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,177.92205000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,172.17197000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,178.03846000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,177.33598000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,173.41878000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,176.15555000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,177.38622000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,176.50951000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,173.68780000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,176.94596000
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,178.54773000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,191.57361000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,200.27258000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,208.12207000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,213.84860000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,194.33342000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,198.97062000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,204.15315000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,208.62107000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,190.80859000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,194.43945000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,198.98152000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,203.18293000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,179.77120000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,185.32017000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,191.77420000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,197.15104000
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,185.34229000
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,183.88192000
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,180.95385000
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,182.29887000
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,180.18194000
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,175.23083000
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,179.90311000
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,177.92205000
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,172.17197000
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,241.86787000
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,241.75954000
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,241.38827000
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,240.76670000
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,241.22958000
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,241.04675000
